# brand<TAB>ingredient(s) — FULL RxNorm (public domain), dumped from the ingested
# rxnorm_atoms/rxnorm_rel (rxnorm-20260706). ';'-sep combos; loader takes first.
# First ingredient prefers the name PrimeKG uses (via --primekg-names).
# Regenerate: scripts/rxnorm_ingest.py then build_rxnorm_table.py --from-db
capzasin quick relief	capsaicin;menthol
capzasin-hp	capsaicin
capzasin-hp arthritis formula	capsaicin
capzasin-p	capsaicin
carac	fluorouracil
carafate	sucralfate
carba-xp	guaifenesin;pentoxyverine;carbetapentane
carbaglu	carglumic acid
carbamide peroxide otic	urea;carbamide
carbatrol	carbamazepine
carbatuss-cl	pentoxyverine;phenylephrine;carbetapentane;guaiacolsulfonate
carbex	selegiline
carbinoxamine pd	carbinoxamine
carbo-dome	coal tar;coal tar,crude
carbocaine	mepivacaine
carbocaine with neocobefrin	mepivacaine;levonordefrin
carboptic	carbachol
carboxine	carbinoxamine
carbzah	carbinoxamine
cardalis	benazepril;spironolactone
cardamyst	etripamil
cardene	nicardipine
cardioquin	quinidine
cardizem	diltiazem
cardoxin	digoxin
cardura	doxazosin
carduran	doxazosin
care-creme	chloroxylenol;parachlorometaxylenol;parachlorometoxylenol
caricia care	chloroxylenol;parachlorometaxylenol;parachlorometoxylenol
carimune	immunoglobulin g;immune globulin,gamma (igg) human
carlesta	zinc oxide;dimethicone;dimeticone;zinc (as oxide);zinc (as zinc oxide)
carmol	urea;carbamide
carmol hc	hydrocortisone
carmol scalp	sulfacetamide
carni q-gel forte	levocarnitine;ubidecarenone;ubiquinone;l-carnitine;coenzyme q10;coenzyme q-10;alpha tocopherol;ascorbyl palmitate;d-alpha tocopherol;6-o-palmitoylascorbic acid;co-enzyme q-10 (ubiquinone);vitamin e (alpha tocopherol);vitamin e (d-alpha tocopherol);vitamin e (as d-alpha tocopherol);vitamin e (d-alpha tocopherol)(natural)
carnitor	levocarnitine;l-carnitine
carofenvet	carprofen
caroguard	beta carotene;betacarotene;beta-carotene;carotene,beta;vitamin a (as beta carotene)
caroid laxative	phenolphthalein;cascara;cascara sagrada;phenpolphthalein;phenolphthalein,white;cascara sagrada extract;cascara sagrada fluid extract
carospir	spironolactone
carozide	hydrochlorothiazide
carprieve	carprofen
carprovet	carprofen
carters little pills	bisacodyl
cartia	diltiazem
cartilade	camphor;capsaicin;menthol
cartrol	carteolol
carvykti	ciltacabtagene autoleucel
casgevy	exagamglogene autotemcel
casodex	bicalutamide
castellani paint	phenol
castiva cooling	methyl salicylate;menthol
castiva warming	capsaicin
cataflam	diclofenac
catapres	clonidine
caverject	alprostadil
cavirinse	sodium fluoride;fluoride (as sodium);fluoride (as sodium fluoride)
cayston	aztreonam
ceclor	cefaclor
ceclor cd	cefaclor
ceclor pulvules	cefaclor
cecon	ascorbic acid;vitamin c;ascorbic acid (vit c);vitamin c (ascorbic acid)
cedax	ceftibuten
cee-500	ascorbic acid;vitamin c;ascorbic acid (vit c);vitamin c (ascorbic acid)
ceenu	lomustine
cefaclor cd	cefaclor
cefadyl	cefapirin;cephapirin
cefenil	ceftiofur
cefizox	ceftizoxime
cefobid	cefoperazone
cefotan	cefotetan
cefpoderm	cefpodoxime
ceftin	cefuroxime
cefzil	cefprozil
celadrin	menthol
celebrex	celecoxib
celestone	betamethasone
celestone phosphate	betamethasone
celestone soluspan	betamethasone
celexa	citalopram
cell-u-jec	betamethasone
cellcept	mycophenolate mofetil
cellugel	hypromellose;hydroxypropylmethylcellulose;hydroxypropyl methylcellulose
celontin	methsuximide;mesuximide
cem-urea	urea;carbamide
cemill 1000	ascorbic acid;vitamin c;ascorbic acid (vit c);vitamin c (ascorbic acid)
cemill 500	ascorbic acid;vitamin c;ascorbic acid (vit c);vitamin c (ascorbic acid)
cena k	potassium chloride;chloride (as potassium);potassium (as chloride)
cenafed	pseudoephedrine
cenestin	estrogens,conjugated synthetic a;synthetic conjugated estrogens, a;estrogens, conjugated, synthetic a;synthetic conjugated estrogens (a)
centany	mupirocin
ceo-two	sodium bicarbonate;potassium bitartrate
cepacol	benzocaine
cepacol antibacterial mouthwash	cetylpyridinium
cepacol sensations cooling	benzocaine;menthol
cepacol sore throat from post nasal drip	menthol
cepacol sore throat pain relief	benzocaine;menthol
cepacol sore throat plus cough	benzocaine;dextromethorphan
cepacol sore throat spray	glycerin;dyclonine;glycerol
cepastat	phenol
cepastat sore throat & cough	benzocaine;dextromethorphan;menthol
cepastat sore throat and cough	benzocaine;dextromethorphan;menthol
cephadyn	butalbital;acetaminophen;paracetamol
cephulac	lactulose
ceprotin	protein c
ceptaz	ceftazidime
cequa	cyclosporine;ciclosporin
ceraxon	citicoline
cerdelga	eliglustat
cerebyx	fosphenytoin;fosphenytoin (as phenytoin equivalent)
ceredase	alglucerase
cerenia	maropitant
cerezyme	imiglucerase
ceritant	maropitant
cerovel	urea;carbamide
certiva	clostridium tetani toxoid antigen (formaldehyde inactivated);corynebacterium diphtheriae toxoid antigen (formaldehyde inactivated);tetanus;tetanus toxoid;diphtheria toxoid;clostridium tetani;diphtheria protein;pertussis, acellular;tetanus toxoid adsorbed;tetanus toxoid, adsorbed;diphtheria toxoid protein;pertussis vaccine,adsorbed;corynebacterium diphtheriae;pertussis vaccine,acellular;tetanus toxoid vaccine, inactivated;diphtheria toxoid vaccine, inactivated;pertussis vaccine, acellular (adsorbed);acellular pertussis vaccine, inactivated
certuss	guaifenesin;pentoxyverine;carbetapentane
cerumenex	triethanolamine polypeptide oleate condensate;triethanolamine polypeptide oleate-condensate
cervarix	l1 protein, human papillomavirus type 16 vaccine;l1 protein, human papillomavirus type 18 vaccine;human papillomavirus type 16 l1 capsid protein antigen;human papillomavirus type 18 l1 capsid protein antigen;human papillomavirus type 16 l1 capsid protein residues 2-471 antigen
cervidil	dinoprostone
cesamet	nabilone
cestex	epsiprantel
ceta plus	hydrocodone;acetaminophen;paracetamol
cetacaine	butamben;benzocaine;tetracaine
cetacort	hydrocortisone
cetafen	acetaminophen;paracetamol
cetamide	sulfacetamide
cetapred	prednisolone;sulfacetamide
cetraxal	ciprofloxacin
cetrotide	cetrorelix
cetylev	acetylcysteine;n-acetyl cysteine
cevi-bid	ascorbic acid;vitamin c;ascorbic acid (vit c);vitamin c (ascorbic acid)
chamois glide	allantoin
chantix	varenicline
charcoaid	activated charcoal;charcoal,activated;medicinal charcoal
charcoaid 2000	activated charcoal;charcoal,activated;medicinal charcoal
charcoaid-g	activated charcoal;charcoal,activated;medicinal charcoal
charcoal plus ds	activated charcoal;charcoal,activated;medicinal charcoal
charcocaps	activated charcoal;charcoal,activated;medicinal charcoal
chardonna-2	atropine;hyoscyamine;scopolamine;phenobarbital;l-hyoscyamine
chem-sol	ferrous sulfate;iron (as ferrous sulfate)
chem-star recover	heptanoic acid
chemdal expectorant	codeine;guaifenesin;phenylpropanolamine
chemdal hd	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
chemdal hd plus	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
chemet	succimer
chemtussin hc	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
chenodal	chenodeoxycholate
cheracol sore throat	phenol
cheracol with codeine	codeine;guaifenesin
cheratussin	codeine;guaifenesin
cheratussin dac	codeine;guaifenesin;pseudoephedrine
chew q	ubidecarenone;ubiquinone;coenzyme q10;coenzyme q-10;co-enzyme q-10 (ubiquinone)
chg teat dip	chlorhexidine;didecyldimonium chloride;didecyldimethylammonium chloride
chibroxin	norfloxacin
chiggerex	benzocaine
children's mylicon	calcium carbonate;simethicone;calcarea carbonica;calcium (as carbonate);calcium (as calcium carbonate)
china-gel	camphor;menthol
chirhostim	secretin human;synthetic secretin;synthetic human secretin;secretin human, synthetic;secretin (synthetic, human)
chirocaine	levobupivacaine
chlo-amine	chlorpheniramine;chlorphenamine
chlor trimeton nasal decongestant	pseudoephedrine
chlor-phen	chlorpheniramine;chlorphenamine
chlor-trimeton	chlorpheniramine;chlorphenamine
chloracol	chloramphenicol
chloraprep	chlorhexidine;isopropanol;rubbing alcohol;alcohol,isopropyl;isopropyl alcohol;isopropyl rubbing alcohol
chloraprep one-step	chlorhexidine;isopropanol;rubbing alcohol;alcohol,isopropyl;isopropyl alcohol;isopropyl rubbing alcohol
chloraseptic	benzocaine
chloraseptic max spray	phenol;glycerin;glycerol
chloraseptic sore throat	benzocaine;menthol
chloraseptic sore throat + cough	benzocaine;dextromethorphan;menthol
chloraseptic spray	phenol
chlorate	chlorpheniramine;chlorphenamine
chlordinium	clidinium;chlordiazepoxide
chloresium	chlorophyllin copper complex;chlorophyllin (from copper complex)
chloresium topical	chlorophyllin copper complex;chlorophyllin (from copper complex)
chlorgest hd	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
chloromag	magnesium chloride;magnesium (as magnesium chloride)
chloromycetin	chloramphenicol
chloromycetin ophthalmic	chloramphenicol
chloroptic	chloramphenicol
chlorostat	chlorhexidine
chlorostat 4	chlorhexidine
chlorphen hd	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
chlorpheniramine	m-end
chlorpheniramine (allergy)	m-end
chlortan	chlorpheniramine;chlorphenamine
chocolaxed	phenolphthalein;phenpolphthalein;phenolphthalein,white
cholac	lactulose
cholbam	cholic acid
choledyl	oxtriphylline;choline theophyllinate
choledyl sa	oxtriphylline;choline theophyllinate
choloxin	dextrothyroxine
chooz	calcium carbonate;calcarea carbonica;calcium (as carbonate);calcium (as calcium carbonate)
choremate one-shot	iodine;jodum
chorex	chorionic gonadotropin;chorionic gonadotrophin
chorigon	chorionic gonadotropin;chorionic gonadotrophin
chorulon	chorionic gonadotropin;chorionic gonadotrophin
chromelin	dihydroxyacetone
chromium gtf	chromium picolinate;chromium (as chromium picolinate)
chronulac	lactulose
cialis	tadalafil
cibinqo	abrocitinib
ciclodan	ciclopirox
ciclodan kit	ciclopirox
cicloferon	lidocaine;benzalkonium
cidacin	tolnaftate
cidaflex	glucosamine;chondroitin sulfate;chondroitin sulfates
cidaleaze	lidocaine
ciloxan	ciprofloxacin
cimduo	lamivudine;tenofovir disoproxil
cimerli	ranibizumab
cimzia	certolizumab pegol;certolizumab
cinalog	triamcinolone
cinobac	cinoxacin
cinolar	triamcinolone
cinqair	reslizumab
cinryze	c1 esterase inhibitor
cinvanti	aprepitant
cipro	ciprofloxacin
cipro hc	ciprofloxacin;hydrocortisone
ciprodex	ciprofloxacin;dexamethasone
citanest	prilocaine
citanest forte	prilocaine;epinephrine
citra ph	sodium citrate
citrolith	sodium citrate;potassium citrate;potassium (as citrate)
citroma	magnesium citrate;magnesium (as citrate);magnesium acid citrate
citrucel	methylcellulose
claforan	cefotaxime
claforan add-vantage	cefotaxime
claravis	isotretinoin
clarine	tetryzoline;tetrahydrozoline
clarinex	desloratadine
clarinex-d	desloratadine;pseudoephedrine
claripel	hydroquinone
clarispray	fluticasone
claritin	loratadine;loratadine, micronized
claritin eye	ketotifen
claritin-d	loratadine;pseudoephedrine;loratadine, micronized
clarus	tolnaftate
clavacillin	amoxicillin;clavulanate
clavamox	amoxicillin;clavulanate
cleanoz saline	sodium chloride
clear away	salicylic acid
clear by design	benzoyl peroxide
clear days ahead	salicylic acid
clear proof acne medication	salicylic acid
clear proof acne treatment	benzoyl peroxide
clear-atadine	loratadine;loratadine, micronized
clear-atadine-d	loratadine;pseudoephedrine;loratadine, micronized
clearcanal	carbamide peroxide
clearlax	peg-75;peg-3350;polyethylene glycol 75;polyethylene glycol 3350
clearplex	benzoyl peroxide
clearskin	benzoyl peroxide
clearskin blemish	salicylic acid
clearskin pore penetrating black mineral mask	salicylic acid
clearskin professional daily correcting	salicylic acid
cleartime indoor & outdoor allergies	loratadine;loratadine, micronized
cleartuss dh	guaifenesin;hydrocodone
cleeravue-m	minocycline
clemasz	clemastine
clemsza	clemastine
clenia	sulfacetamide;sulfur
clenpiq	citric acid;magnesium oxide;magnesia;picosulfurate;magnesium (as oxide)
clenziderm	salicylic acid
clenziderm lotion	benzoyl peroxide
cleocin	clindamycin
cleocin t	clindamycin
cleocin-t	clindamycin
cleviprex	clevidipine
cligavyx	fulvestrant
climara	estradiol;17 beta-estradiol;estradiol 17-beta
climara pro	estradiol;levonorgestrel;17 beta-estradiol;estradiol 17-beta
climaval	estradiol;17 beta-estradiol;estradiol 17-beta
clinacort	triamcinolone
clinalog	triamcinolone
clinda-derm	clindamycin
clinda-guard	clindamycin
clindacin	clindamycin
clindacure	clindamycin
clindagel	clindamycin
clindamax	clindamycin
clindesse	clindamycin
clindex	clidinium;chlordiazepoxide
clinidine	povidone-iodine;povidone iodine
clinimix 4.25/10	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form
clinimix 4.25/25	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form
clinimix 4.25/5	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form
clinimix 5/15	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form
clinimix 5/20	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form
clinimix 5/25	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form
clinimix e 2.75/5	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;sodium acetate;sodium chloride;calcium chloride;magnesium chloride;dipotassium phosphate;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form;dibasic potassium phosphate;potassium phosphate,dibasic;potassium phosphate, dibasic;dipotassium hydrogen phosphate;magnesium (as magnesium chloride)
clinimix e 4.25/10	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;sodium acetate;sodium chloride;calcium chloride;magnesium chloride;dipotassium phosphate;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form;dibasic potassium phosphate;potassium phosphate,dibasic;potassium phosphate, dibasic;dipotassium hydrogen phosphate;magnesium (as magnesium chloride)
clinimix e 4.25/5	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;sodium acetate;sodium chloride;calcium chloride;magnesium chloride;dipotassium phosphate;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form;dibasic potassium phosphate;potassium phosphate,dibasic;potassium phosphate, dibasic;dipotassium hydrogen phosphate;magnesium (as magnesium chloride)
clinimix e 5/15	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;sodium acetate;sodium chloride;calcium chloride;magnesium chloride;dipotassium phosphate;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form;dibasic potassium phosphate;potassium phosphate,dibasic;potassium phosphate, dibasic;dipotassium hydrogen phosphate;magnesium (as magnesium chloride)
clinimix e 5/20	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;sodium acetate;sodium chloride;calcium chloride;magnesium chloride;dipotassium phosphate;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form;dibasic potassium phosphate;potassium phosphate,dibasic;potassium phosphate, dibasic;dipotassium hydrogen phosphate;magnesium (as magnesium chloride)
clinimix e 5/25	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;d-glucose;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;sodium acetate;sodium chloride;calcium chloride;magnesium chloride;dipotassium phosphate;lysine;glucose;dextrose;l-valine;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution;dextrose, unspecified form;dibasic potassium phosphate;potassium phosphate,dibasic;potassium phosphate, dibasic;dipotassium hydrogen phosphate;magnesium (as magnesium chloride)
clinisol 15	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;lysine;l-valine;aspartate;glutamate;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution
clinitar	coal tar;coal tar,crude
clinolipid	soybean oil;olive oil
clinoril	sulindac
clinpro 5000	sodium fluoride;fluoride (as sodium);fluoride (as sodium fluoride)
clintabs	clindamycin
clobevate	clobetasol
clobex	clobetasol
clodan	clobetasol
cloderm	clocortolone
clolar	clofarabine
clomicalm	clomipramine
clomid	clomifene;clomiphene
clorotekal	chloroprocaine
clorpactin wcs-90	oxychlorosene
clorpres	clonidine;chlorthalidone;chlortalidone
clorrelief	chlorpheniramine;chlorphenamine
clotic	clotrimazole
clotrimazole-7	clotrimazole
clovique	triethylenetetramine;trientine
cloxapen	cloxacillin
clozapine	clozapine (fazaclo)
clozaril	clozapine;clozapine (sun);clozapine (mayne);clozapine (sandoz);clozapine (golden state)
cnj-016	vaccinia immunoglobulin;vaccinia immune globulin;human vaccinia immune globulin;vaccinia immune globulin human;human vaccinia virus immune globulin
co-gesic	hydrocodone;acetaminophen;paracetamol
co-histine dh	codeine;pseudoephedrine;chlorpheniramine;chlorphenamine
co-tuss v expectorant	guaifenesin;hydrocodone
co-tussin	guaifenesin;hydrocodone
coagadex	factor x;coagulation factor x;coagulation factor x (human plasma derived)
coartem	artemether;lumefantrine
cobal-1000	cobalamin;cyanocobalamin;vitamin b12;cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin)
cobenfy	trospium;xanomeline
cocci-cure c for calves	amprolium
cocci-cure p for poultry	amprolium
cocet	codeine;acetaminophen;paracetamol
codafed	codeine;guaifenesin;pseudoephedrine
codafen	codeine;guaifenesin
codamine	hydrocodone;phenylpropanolamine
codamine pediatric	hydrocodone;phenylpropanolamine
codar ar	codeine;chlorpheniramine;chlorphenamine
codar d	codeine;pseudoephedrine
codar gf	codeine;guaifenesin
codehist dh	codeine;pseudoephedrine;chlorpheniramine;chlorphenamine
codeprex	codeine;chlorpheniramine;chlorphenamine
codiclear dh	guaifenesin;hydrocodone
codimal a	brompheniramine
codimal dh	mepyramine;hydrocodone;phenylephrine;pyrilamine
codimal ph	codeine;mepyramine;phenylephrine;pyrilamine
codotuss	guaifenesin;hydrocodone
cofatrim fort	trimethoprim;sulfamethoxazole
cogentin	benzatropine;benztropine
cognex	tacrine
colace	docusate
colace glycerin suppositories	glycerin;glycerol
colace micro-enema	docusate
colace w/sennosides	docusate;sennosides;senna;sennosides, usp;senna glycosides;sennosides a and b
colazal	balsalazide
colcrys	colchicine
cold spot	menthol
coldcough	dihydrocodeine;pseudoephedrine;chlorpheniramine;chlorphenamine
colestid	colestipol
colgate	sodium fluoride;fluoride (as sodium);fluoride (as sodium fluoride)
colgate total mouthwash	cetylpyridinium
colic drops	simethicone
colicon	simethicone
colidrops	atropine;hyoscyamine;scopolamine;phenobarbital;l-hyoscyamine
collyrium fresh	boric acid
colocort	hydrocortisone
colrex	codeine;acetaminophen;phenylephrine;chlorpheniramine;paracetamol;chlorphenamine
columvi	glofitamab
coly mycin m	colistin
coly mycin s	colistin;neomycin;thonzonium;hydrocortisone
coly-mycin s	colistin;neomycin;thonzonium;hydrocortisone
colyte	sodium sulfate;sodium chloride;potassium chloride;sodium bicarbonate;peg-75;peg-3350;polyethylene glycol 75;chloride (as potassium);potassium (as chloride);polyethylene glycol 3350
combiflex	caffeine;salicylamide;acetaminophen;phenyltoloxamine;paracetamol
combiflex es	codeine;acetaminophen;phenyltoloxamine;magnesium salicylate;paracetamol
combigan	timolol;brimonidine
combipatch	estradiol;norethisterone;norethindrone;17 beta-estradiol;estradiol 17-beta
combipres	clonidine;chlorthalidone;chlortalidone
combivent	salbutamol;ipratropium;albuterol
combivir	lamivudine;zidovudine
combogesic	ibuprofen;acetaminophen;paracetamol
combunox	ibuprofen;oxycodone
cometriq	cabozantinib
comfor-trate	maropitant
comfort caine	benzocaine
comfort gel	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
comfort shield	dimethicone;dimeticone
comfortcaine	lidocaine
comfortis	spinosad
comfortlax	peg-75;peg-3350;polyethylene glycol 75;polyethylene glycol 3350
comirnaty	covid-19, protein subunit;covid-19, rna-based vaccine;sars-cov-2 (covid-19) vaccine, mrna spike protein;nucleoside-modified messenger rna (modmrna) of sars-cov-2
comirnaty (do not dilute) pf	covid-19, protein subunit;covid-19, rna-based vaccine;sars-cov-2 (covid-19) vaccine, mrna spike protein;nucleoside-modified messenger rna (modmrna) of sars-cov-2
comirnaty 2023-2024	covid-19, protein subunit;covid-19, rna-based vaccine;sars-cov-2 (covid-19) vaccine, mrna spike protein;nucleoside-modified messenger rna (modmrna) of sars-cov-2
comirnaty 2024-2025	covid-19, protein subunit;covid-19, rna-based vaccine;sars-cov-2 (covid-19) vaccine, mrna spike protein;nucleoside-modified messenger rna (modmrna) of sars-cov-2
comirnaty 2025-2026	covid-19, protein subunit;covid-19, rna-based vaccine;sars-cov-2 (covid-19) vaccine, mrna spike protein;nucleoside-modified messenger rna (modmrna) of sars-cov-2
commit	nicotine
compazine	prochlorperazine
complera	rilpivirine;emtricitabine;tenofovir disoproxil
compound w	salicylic acid
compound w brand of salicylic acid	salicylic acid
compoz	diphenhydramine
compro	prochlorperazine
compudose	estradiol;oxytetracycline;17 beta-estradiol;estradiol 17-beta
comtan	entacapone
comtrex sore throat relief	acetaminophen;paracetamol
comtussin hc	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
comvax	haemophilus influenzae type b capsular polysaccharide meningococcal outer membrane protein conjugate antigen;hepatitis b;hepatitis b virus vaccine;hepatitis b surface antigen;hepatitis b surface antigen vaccine;haemophilus b polysach conjugat with meningococcal;hepatitis b virus subtype adw hbsag surface protein antigen;haemophilus influenzae b (ross strain) capsular polysaccharide meningococcal protein conjugate vaccine
conacetol	acetaminophen;paracetamol
conazol miconazole	miconazole
concept ob	biotin;niacin;thiamine;cobalamin;folic acid;pyridoxine;riboflavin;zinc sulfate;ascorbic acid;cupric sulfate;cyanocobalamin;ferrous fumarate;magnesium sulfate;vitamin c;vitamin b1;vitamin b2;vitamin b12;pantothenate;copper sulfate;nicotinic acid;manganese sulfate;thiamine (vit b1);zinc (as sulfate);pyridoxine (vit b6);riboflavin (vit b2);ascorbic acid (vit c);ferrous fumarate/iron;thiamine (vitamin b1);vitamin b1 (thiamine);magnesium (as sulfate);manganese (as sulfate);zinc (as zinc sulfate);riboflavin (vitamin b2);vitamin b2 (riboflavin);vitamin b6 (pyridoxine);vitamin c (ascorbic acid);copper (as copper sulfate);copper (as cupric sulfate);iron (as ferrous fumarate);niacin (as nicotinic acid);iron polysaccharide complex;polysaccharide iron complex;polysaccharide-iron complex;cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin);zinc sulfate, unspecified form;iron (as polysaccharide complex);manganese (as manganese sulfate);iron (as polysaccharide-iron complex)
conceptrol	nonoxynol-9;nonoxynol 9
concerta	methylphenidate
condasin	guaifenesin;hydrocodone
condylox	podofilox;podophyllotoxin
conexxence	denosumab
conjupri	levamlodipine
consensi	celecoxib;amlodipine
constilac	lactulose
constulose	lactulose
contac 12 hour allergy	clemastine
contac cold	pseudoephedrine
contepo	fosfomycin
contragesic	acetaminophen;phenyltoloxamine;paracetamol
contrased	atipamezole
contrave	bupropion;naltrexone
control rx	sodium fluoride;fluoride (as sodium);fluoride (as sodium fluoride)
convenia	cefovecin
conzip	tramadol
cool bottoms	dimethicone;dimeticone
coolbottoms	dimethicone;dimeticone
copaxone	glatiramer;glatiramer (copolymer 1)
copd	dyphylline;guaifenesin;diprophylline
copegus	ribavirin
copiktra	duvelisib
copper sulfate	trace metals
coraz	hydrocortisone
cordarone	amiodarone
cordran	flurandrenolide;fludroxycortide
cordran sp	flurandrenolide;fludroxycortide
cordron nr	carbinoxamine
cordron-hc	hydrocodone;pseudoephedrine;chlorpheniramine;chlorphenamine
coreg	carvedilol
corgard	nadolol
corid	amprolium
corifact	factor xiii;coagulation factor xiii
corlanor	ivabradine
corlopam	fenoldopam
cormax	clobetasol
cornstick	salicylic acid
cornucrescine daily hoof barrier	turpentine;turpentine oil;turpentine spirits;white spirit type 1;spirits of turpentine
corona multi-purpose	lanolin
corona udder butter	petrolatum;petrolatum,white;white petrolatum;petrolatum, yellow
correct (new formula)	bisacodyl
correctol	bisacodyl
correctol laxative reformulated feb 2008	bisacodyl
correctol softgel extra gentle	docusate
cort-biotic	neomycin;polymyxin b;hydrocortisone
cort-dome	hydrocortisone
cort-k	triamcinolone
cortaid	hydrocortisone
cortamine	alimemazine;prednisolone;trimeprazine
cortane	hydrocortisone
cortane-b	pramocaine;chloroxylenol;hydrocortisone;pramoxine;parachlorometaxylenol;parachlorometoxylenol
cortatrigen	neomycin;polymyxin b;hydrocortisone
cortatrigen modified	neomycin;polymyxin b;hydrocortisone
cortef	hydrocortisone
cortenema	hydrocortisone
cortic	pramocaine;chloroxylenol;hydrocortisone;pramoxine;parachlorometaxylenol;parachlorometoxylenol
corticaine	hydrocortisone
corticool	hydrocortisone
cortifoam	hydrocortisone
cortisporin	neomycin;polymyxin b;hydrocortisone
cortisporin-tc	colistin;neomycin;thonzonium;hydrocortisone
cortizone	hydrocortisone
cortomycin	neomycin;polymyxin b;hydrocortisone
cortone acetate	cortisone
