# us_or_common<TAB>primekg_canonical — generalized from RxNorm synonyms mapped to the
# PrimeKG-preferred name (RxNorm rxcui → UNII/DrugBank-id → primekg_drugs). Replaces
# the 2-entry hand seed. Regenerate: build_rxnorm_table.py --build-alias --primekg-names …
2-(l-phenylalanine)-8-l-lysinevasopressin	felypressin
2-(m-phenoxyphenyl)propionic acid	fenoprofen
2-(methoxycarbonyl)phenol	methyl salicylate
2-(methoxycarbonylamino)-5-(phenylthio)benzimidazole	fenbendazole
2-(methylamino)-2-(2-chlorophenyl)cyclohexanone	ketamine
2-(n-(4-(7-chlor-4-chinolylamino)-4-methylbutyl)ethylamino)ethanol	hydroxychloroquine
2-(n-(m-hydroxyphenyl)-p-toluidinomethyl)imidazoline	phentolamine
2-(n-benzylanilinomethyl)-2-imidazoline	antazoline
2-(n-cyclopropylmethyl-4,5α-epoxy-3-hydroxy-6-methoxy-6,14-endo-ethanomorphinan-6α-yl)-3,3-dimethyl-2-butanol	buprenorphine
2-(n-phenyl-n-benzylaminomethyl)imidazoline	antazoline
2-(o-chlorophenyl)-2-(methylamino)-cyclohexanone	ketamine
2-(p-((z)-4-chloro-1,2-diphenyl-1-butenyl)phenoxy)ethanol	ospemifene
2-(p-(2-(p-chlorobenzamido)ethyl)phenoxy)-2-methylpropionic acid	bezafibrate
2-(p-(2-chloro-1,2-diphenylvinyl)phenoxy)triethylamine	clomifene
2-(p-(2-hydroxy-3-(isopropylamino)propoxy)phenyl)acetamide	atenolol
2-(p-(β-chloro-α-phenylstyryl)phenoxy)triethylamine	clomifene
2-(p-aminobenzenesulfonamido)-4,6-dimethylpyrimidine	sulfamethazine
2-(p-aminobenzenesulfonamido)thiazole	sulfathiazole
2-(p-aminobenzenesulphonamido)pyridine	sulfapyridine
2-(p-aminobenzenesulphonamido)thiazole	sulfathiazole
2-(p-aminobenzolsulfonamido)-4-methylpyrimidine	sulfamerazine
2-(p-aminophenyl)-2-ethylglutarimide	aminoglutethimide
2-(p-bromo-α-(2-dimethylaminoethyl)benzyl)pyridine	brompheniramine
2-(p-bromo-α-phenylbenzyloxy)-n,n-dimethylethylamine	bromodiphenhydramine
2-(p-butoxyphenyl)-acetohydroxamic acid	bufexamac
2-(p-chloro-α-(2-(dimethylamino)ethoxy)benzyl)pyridine	carbinoxamine
2-(p-chlorophenoxy)-2-methylpropionic acid ethyl ester	clofibrate
2-(p-chlorophenyl)-α-methyl-5-benzoxazoleacetic acid	benoxaprofen
2-(p-chlorophenyl)tetrahydro-3-methyl-4h-1,3-thiazin-4-one 1,1-dioxide	chlormezanone
2-(p-chlorphenyl)-3-methyl-1,3-perhydrothiazin-4-on-1,1-dioxide	chlormezanone
2-(p-isopropylcarbamoylbenzyl)-1-methylhydrazine	procarbazine
2-(p-methoxyphenyl)-1,3-indandione	anisindione
2-(p-methoxyphenyl)indane-1,3-dione	anisindione
2-(phenyl-o-tolylmethoxy)ethyldimethylamine	orphenadrine
2-(propylamino)-o-propionotoluidide	prilocaine
2-(r)-(1-ethyl-2-hydroxyethylamino)-6-benzylamino-9-isopropylpurine	seliciclib
2-(sulfanilamido)-4-methylpyrimidine	sulfamerazine
2-(sulfanilylamino)thiazole	sulfathiazole
2-(thiazol-4-yl)benzimidazole	thiabendazole
2-(trans-4-(p-chlorophenyl)cyclohexyl)-3-hydroxy-1,4-naphthoquinone	atovaquone
2-(trifluoromethyl)-10-(3-(1-(β-hydroxyethyl)-4-piperazinyl)propyl)phenothiazine	fluphenazine
2-(trifluoromethyl)promazine	triflupromazine
2-(trimethylammonio)acetate	glycine betaine
2-({[(1z)-1-(2-amino-1,3-thiazol-4-yl) -2- {[(2s,3s)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino} -2- oxoethylidene]amino}oxy)-2-methylpropanoic acid	aztreonam
2-(β-methylaminoethyl)pyridine	betahistine
2-[(1r)-1-[[2-[(2,5-dichlorobenzoyl)amino]acetyl]amino]-3-methylbutyl]-5-oxo-1,3,2-dioxaborolane-4,4-diacetic acid	ixazomib
2-[(1r,6r)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]-5-propylbenzene-1,3-diol	cannabidivarin
2-[(2',6'-dichlorophenyl)amino]phenylacetoxyacetic acid	aceclofenac
2-[(2,6-dichlorophenyl)amino]benzeneacetic acid carboxymethyl ester	aceclofenac
2-[(2,6-dichlorophenyl)amino]phenylacetoxyacetic acid	aceclofenac
2-[(r)-2-methylpyrrolidin-2-yl]-1h-benzimadazole-4-carboxamide	veliparib
2-[2-(4-dibenzo[b,f][1,4]thiazepin-11-yl-1-piperazinyl)ethoxy]ethanol	quetiapine
2-[2-(methylamino)ethyl]pyridine	betahistine
2-[2-[2-[2-[2-[2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl 4-butylaminobenzoate	benzonatate
2-[3,5-bis(trifluoromethyl)phenyl]-n,2-dimethyl-n-[4-(2-methylphenyl)-6-(4-methyl-1-piperazinyl)-3-pyridinyl]propanamide	netupitant
2-[3-(18f)fluoro-4-(methylamino)phenyl]-1,3-benzothiazol-6-ol	flutemetamol (18f)
2-[3-[18f]fluoro-4-(methylamino) phenyl]-6-benzothiazolol	flutemetamol (18f)
2-[3-cyclopropylmethyl-11-hydroxy-15-methoxy-(14r)-13-oxa-3-azahexacyclo[13.2.2.12,8.01,6.06,14.07,12]icosa-7,9,11-trien-16-yl]-3,3-dimethyl-2-butanol	buprenorphine
2-[4-(1-methyl-4-pyridin-4-yl-lh-pyrazol-3-yl)-phenoxymethyl]-quinoline succinic acid	mardepodect
2-[4-(thiophene-2-carbonyl)-phenyl]-propionic acid	suprofen
2-[[2-(dimethylamino)ethyl]-2-thenylamino]pyridine	methapyrilene
2-[bis(2-chloroethylamino)]-tetrahydro-2h-1,3,2-oxazaphosphorine-2-oxide	cyclophosphamide
2-[p-chloro-α-[2-(dimethylamino)ethyl]benzyl]pyridine	chlorpheniramine
2-acetamido-2-deoxy-d-glucose	n-acetylglucosamine
2-acetoxybenzenecarboxylic acid	acetylsalicylic acid
2-acetoxybenzoic acid	acetylsalicylic acid
2-acetylamino-1,3,4-thiadiazole-5-sulfonamide	acetazolamide
2-amino 6mp	tioguanine
2-amino-1,7-dihydro-6h-purine-6-thione	tioguanine
2-amino-1,9-dihydro-9-β-d-ribofuranosyl-6h-purin-6-one	guanosine
2-amino-1,9-dihydropurine-6-thione	tioguanine
2-amino-1-(m-hydroxyphenyl)-1-propanol	metaraminol
2-amino-1-ethanethiol	cysteamine
2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	"2-amino-1-methyl-6-phenylimidazo(4
2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine	"2-amino-1-methyl-6-phenylimidazo(4
2-amino-2',6'-propionoxylidide	tocainide
2-amino-2-(hydroxymethyl)-1,3-propanediol	tromethamine
2-amino-2-deoxy-d-glucose	glucosamine
2-amino-3,5-dihydro-7-(3-pyridylmethyl)-4h-pyrrolo(3,2-d)pyrimidin-4-one	peldesine
2-amino-3-(4-bromobenzoyl)benzeneacetic acid	bromfenac
2-amino-3-benzoylbenzeneacetamide	nepafenac
2-amino-3-hydroxybutyric acid	threonine
2-amino-3-methylbutyric acid	valine
2-amino-3-methylvaleric acid	isoleucine
2-amino-4-methylvaleric acid	leucine
2-amino-5-ureidovaleric acid	citrulline
2-amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydoro-4(1h)-pteridinone	sapropterin
2-amino-6-mercaptopurine	tioguanine
2-amino-6-merkaptopurin	tioguanine
2-amino-6-purinethiol	tioguanine
2-amino-7-isopropyl-5-oxo-5h-(1)benzopyrano(2,3-b)pyridine-3-carboxylic acid	amlexanox
2-amino-9-((1,3-dihydroxypropan-2-yloxy)methyl)-1h-purin-6(9h)-one	ganciclovir
2-amino-9-((1,3-dihydroxypropan-2-yloxy)methyl)-3h-purin-6(9h)-one	ganciclovir
2-amino-9-((1,3-dihydroxypropan-2-yloxy)methyl)-9h-purin-6-ol	ganciclovir
2-amino-9-(2-hydroxy-1-hydroxymethyl-ethoxymethyl)-1,9-dihydro-purin-6-one	ganciclovir
2-amino-9-(2-hydroxy-1-hydroxymethylethoxymethyl)-6,9-dihydro-1h-6-purinone	ganciclovir
2-amino-9-beta-d-arabinofuranosyl-6-methoxy-9h-purine	nelarabine
2-amino-ethanethiol	cysteamine
2-amino-n,n'-bis(hexadecahydro-2,5,9-trimethyl-6,13-bis(1-methylethyl)-1,4,7,11,14-pentaoxo-1h-pyrrolo(2,1-i)(1,4,7,10,13)oxatetra-azacyclohexadecin-10-yl)-4,6-dimethyl-3-oxo-3h-phenoxazine-1,9-dicarboxamide	dactinomycin
2-amino-n-(2,5-dimethoxy-beta-hydroxyphenethyl)acetamide	midodrine
2-amino-n-(2,6-dimethylphenyl)propanamide	tocainide
2-amino-n-(7-methoxy-8-(3-(morpholin-4-yl)propoxy)-2,3-dihydroimidazo(1,2-c)quinazolin-5-yl(pyrimidine-5-carboxamide	copanlisib
2-amino-n-(7-methoxy-8-(3-morpholin-4-ylpropoxy)-2,3-dihydroimidazo(1,2-c)quinazolin-5-yl)pyrimidine-5-carboxamide	copanlisib
2-aminobenzoic acid	anthranilic acid
2-aminoethanethiol	cysteamine
2-aminoethanol	ethanolamine
2-aminopentanoic acid	norvaline
2-aminopropionic acid	alanine
2-aminopurin-6-thiol	tioguanine
2-aminopurine-6(1h)-thione	tioguanine
2-aminopurine-6-thiol	tioguanine
2-aminosuccinamic acid	asparagine
2-aminosuccinic acid	aspartic acid
2-aminovaleric acid	norvaline
2-azaspiro(4.5)decane-2-propanamine n,n-diethyl-8,8-dipropyl-	atiprimod
2-benzothiazolethiol	2-mercaptobenzothiazole
2-benzoyl-5-methoxyphenol	oxybenzone
2-benzyl-2-imidazoline	tolazoline
2-benzyl-4,5-imidazoline	tolazoline
2-benzylimidazoline	tolazoline
2-bornanone	camphor
2-br-alpha-ergocryptine	bromocriptine
2-bromo-2-chloro-1,1,1-trifluoroethane	halothane
2-bromo-alpha-ergocryptine	bromocriptine
2-bromo-alpha-ergokryptin	bromocriptine
2-bromo-alpha-ergokryptine	bromocriptine
2-bromo-n-ethyl-n,n-dimethylbenzenemethanaminium	bretylium
2-bromo-α-ergocryptine	bromocriptine
2-bromo-α-ergokryptin	bromocriptine
2-bromo-α-ergokryptine	bromocriptine
2-bromoergocryptine	bromocriptine
2-butoxy-n-(2-(diethylamino)ethyl)cinchoninamide	cinchocaine
2-butoxy-n-(α-diethylaminoethyl)cinchoninamide	cinchocaine
2-butoxy-n-(β-diethylaminoethyl)cinchoninamide	cinchocaine
2-butoxy-n-[2-(diethylamino)ethyl]-4-quinolinecarboxamide	cinchocaine
2-butoxy-quinoline-4-carboxylic acid (2-diethylamino-ethyl)-amide	cinchocaine
2-butoxyquinoline-4-carboxylic acid diethylaminoethylamide	cinchocaine
2-butyl-3-(3,5-diiodo-4-(2-diethylaminoethoxy)benzoyl)benzofuran	amiodarone
2-butyl-3-benzofuranyl 4-(2-(diethylamino)ethoxy)-3,5-diiodophenyl ketone	amiodarone
2-butyl-3-{[2'-(1h-tetrazol-5-yl)biphenyl-4-yl]methyl}-1,3-diazaspiro[4.4]non-1-en-4-one	irbesartan
2-camphanone	camphor
2-carbamoyloxypropyl-trimethylazanium	bethanechol
2-carbamoylphenol	salicylamide
2-carbamylpyrazine	pyrazinamide
2-carbomethoxyphenol	methyl salicylate
2-carboxamidophenol	salicylamide
2-carboxyaniline	anthranilic acid
2-carboxyphenol	salicylic acid
2-carboxyphenyl salicylate	salsalate
2-cda	cladribine
2-chloro-1,1,2-trifluoroethyl difluoromethyl ether	enflurane
2-chloro-10-(3-(1-methyl-4-piperazinyl)propyl)-phenothiazine	prochlorperazine
2-chloro-10-(3-(4-(2-hydroxyethyl)piperazin-1-yl)propyl)phenothiazine	perphenazine
2-chloro-10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazine	prochlorperazine
2-chloro-11-(1-piperazinyl)dibenz(b,f)(1,4)oxazepine	amoxapine
2-chloro-11-(4-methyl-1-piperazinyl)dibenz[b,f][1,4]oxazepine	loxapine
2-chloro-2'-deoxy-adenosine	cladribine
2-chloro-2'-deoxy-beta-adenosine	cladribine
2-chloro-2'-deoxyadenosine	cladribine
2-chloro-5-(1-hydroxy-3-oxo-1-isoindolinyl)benzenesulfonamide	chlorthalidone
2-chloro-5-(1h-tetrazol-5-yl)-n4-2-thenylsulfanilamide	azosemide
2-chloro-5-(2,3-dihydro-1-hydroxy-3-oxo-1h-isoindol-1-yl)benzenesulfonamide	chlorthalidone
2-chloro-5-hydroxy-1,3-dimethylbenzene	chloroxylenol
2-chloro-5-hydroxy-m-xylene	chloroxylenol
2-chloro-6-amino-9-(2-deoxy-β-d-erythro-pentofuranosyl)purine	cladribine
2-chloro-9-(2'-deoxy-2'-fluoro-β-d-arabinofuranosyl)adenine	clofarabine
2-chloro-9-(2-deoxy-2-fluoro-β-d-arabinofuranosyl)adenine	clofarabine
2-chloro-deoxyadenosine	cladribine
2-chloro-m-xylenol	chloroxylenol
2-chloro-n-(4-chloro-3-pyridin-2-yl)phenyl)-4-(methylsulfonyl)benzamide	vismodegib
2-chlorodeoxyadenosine	cladribine
2-chloroprocaine	chloroprocaine
2-cyano-1-methyl-3-(2-(((5-methylimidazol-4-yl)methyl)thio)ethyl)guanidine	cimetidine
2-cyano-10-(3-(4-hydroxy-1-piperidyl)propyl)phenothiazine	periciazine
2-cyano-10-(3-(4-hydroxypiperidino)propyl)phenothiazine	periciazine
2-cyano-3-hydroxy-n-(4-(trifluoromethyl)phenyl)-2-hepten-6-ynamide	manitimus
2-deoxy-2-(((methylnitrosoamino)carbonyl)amino)-d-glucopyranose	streptozocin
2-deoxy-2-(3-methyl-3-nitrosoureido)-d-glucopyranose	streptozocin
2-deoxy-4-o-(3-deoxy-4-c-methyl-3-(methylamino)-.beta.-l-arabinopyranosyl)-6-o-(2,6-diamino-2,3,4,6-tetradeoxy-.alpha.-d-glycero-hex-4-enopyranosyl)-l-streptamine	sisomicin
2-deoxy-d-arabino-hexose	2-deoxyglucose
2-deoxy-d-glucose	2-deoxyglucose
2-deoxyphenobarbital	primidone
2-dg	2-deoxyglucose
2-dibutylamino-1-[2,7-dichloro-9-(4-chloro-benzylidene)-9h-fluoren-4-yl]-ethanol	lumefantrine
2-dibutylamino-1-{2,7-dichloro-9-[1-(4-chloro-phenyl)-meth-(z)-ylidene]-9h-fluoren-4-yl}-ethanol	lumefantrine
2-dichlorobenzene	"1
2-diethylamino-1-propyl-n-dibenzoparathiazine	profenamine
2-diethylaminoethyl p-aminobenzoate	procaine
2-dimethylamino-2-phenylbutyl 3,4,5-trimethoxybenzoat	trimebutine
2-dimethylaminoethoxyphenylmethyl-2-picoline	doxylamine
2-dimethylsulfamido-(10-(3-1-methylpiperazinyl-4)propyl)-phenothiazine	thioproperazine
2-diphenylmethoxy-n,n-demthylethanamine	diphenhydramine
2-ethoxy-1-(p-(o-1h-tetrazol-5-ylphenyl)benzyl)-7-benzimidazolecarboxylic acid	candesartan
2-ethyl-2-methylsuccinimide	ethosuximide
2-ethyl-2-phenylglutarimide	glutethimide
2-ethyl-2-thiopseudourea	s-ethylisothiourea
2-ethyl-3-(3,5-dibrom-4-hydroxybenzoyl)benzofuran	benzbromarone
2-ethyl-4-thiopyridylamide	ethionamide
2-ethylhexyl-2-cyano-3,3-diphenylacrylate	octocrylene
2-ethylthioisonicotinamide	ethionamide
2-f-araa	fludarabine
2-fluoro ara-a	fludarabine
2-fluoro-α-methyl-(1,1'-biphenyl)-4-acetic acid	flurbiprofen
2-formyl-11-alpha-hydroxy-delta(sup 1)-methyltestosterone	formebolone
2-formyl-11α-hydroxy-17α-methyl-δ1-testosterone	formebolone
2-formyl-17-alpha-methylandrosta-1,4-diene-11-alpha,17-beta-diol-3-one	formebolone
2-hydroxy-1,2,3-propanetricarboxyic acid	citric acid
2-hydroxy-1,2-di(phenyl)ethanone extract	benzoin
2-hydroxy-1,2-diphenylethanone	benzoin
2-hydroxy-4-methoxybenzophenone	oxybenzone
2-hydroxy-5-((4-((2-pyridinylamino)sulfonyl)phenyl)azo)benzoic acid	sulfasalazine
2-hydroxy-5-[4-(pyridin-2-ylsulfamoyl)-phenylazo]-benzoic acid	sulfasalazine
2-hydroxy-5-chlorobenzoxazole	chlorzoxazone
2-hydroxy-benzo[1,3,2]dioxabismin-4-one	bismuth subsalicylate
2-hydroxyacetic acid	glycolic acid
2-hydroxybenzoic acid	salicylic acid
2-hydroxybenzoic acid 2-hydroxyethyl ester	glycol salicylate
2-hydroxybenzoic acid methyl ester	methyl salicylate
2-hydroxyestradiol 2-methyl ether	2-methoxyestradiol
2-hydroxyestradol 2-methyl ether	2-methoxyestradiol
2-hydroxyethanoic acid	glycolic acid
2-hydroxyethyl 2-oxidanylbenzoate	glycol salicylate
2-hydroxyethyl salicylate	glycol salicylate
2-hydroxypropanoic acid	lactic acid
2-hydroxypropanoic acid calcium salt	calcium lactate
2-hydroxypropanol	propylene glycol
2-hydroxypropionic acid	lactic acid
2-hydroxytricarballylic acid	citric acid
2-keto-3-methylbutyric acid	alpha-ketoisovalerate
2-ketoisovaleric acid	alpha-ketoisovalerate
2-ketopropionic acid	pyruvic acid
2-ketovaline	alpha-ketoisovalerate
2-mbt	2-mercaptobenzothiazole
2-me2	2-methoxyestradiol
2-mercapto-6-propyl-4-pyrimidone	propylthiouracil
2-mercapto-6-propylpyrimid-4-one	propylthiouracil
2-mercaptoethane	coenzyme m
2-mercaptoethanesulfonic acid	coenzyme m
2-mercaptoethanesulphonic acid	coenzyme m
2-methanesulfinyl-10-[2-(1-methyl-piperidin-2-yl)-ethyl]-10h-phenothiazine	mesoridazine
2-methoxy-17β-estradiol	2-methoxyestradiol
2-methoxy-4-amino-5-chloro-n,n-(dimethylaminoethyl)benzamide	metoclopramide
2-methoxy-5-((z)-2-(3,4,5-trimethoxyphenyl)vinyl)phenyl dihydrogen phosphate	fosbretabulin
2-methoxy-5-chloroprocainamide	metoclopramide
2-methoxy-6-chloro-9-diethylaminopentylaminoacridine	quinacrine
2-methoxyestradiol-17beta	2-methoxyestradiol
2-methoxyl-4-vinylphenol	guaiacol
2-methoxymethamphetamine	methoxyphenamine
2-methoxyphenol	guaiacol
2-methoxytrimeprazine	methotrimeprazine
2-methyl-1,4-naphthalenedione	menadione
2-methyl-1,4-naphthochinon	menadione
2-methyl-1,4-naphthoquinone	menadione
2-methyl-1-(2-hydroxyethyl)-5-nitroimidazole	metronidazole
2-methyl-1-(4-(6-(trifluoromethyl)pyridin-2-yl)-6-(2-(trifluoromethyl)pyridin-4-ylamino)-1,3,5-triazin-2-ylamino)propan-2-ol	enasidenib
2-methyl-2-ethylsuccinimide	ethosuximide
2-methyl-2-propyl-1,3-propanediol carbamate isopropylcarbamate	carisoprodol
2-methyl-2-propyltrimethylene carbamate isopropylcarbamate	carisoprodol
2-methyl-2-sec-butyl-1,3-propanediol dicarbamate	mebutamate
2-methyl-3-(2-hydroxyethyl)-4-nitroimidazole	metronidazole
2-methyl-3-(3,7,11,15-tetramethyl-2-hexadecenyl)-1,4-naphthalenedione	phylloquinone
2-methyl-3-[(2e)-3,7,11,15-tetramethyl-2-hexadecenyl]naphthoquinone	phylloquinone
2-methyl-3-hydroxy-4,5-dihydroxymethylpyridine	pyridoxine
2-methyl-3-hydroxy-4-formyl-5-hydroxymethylpyridine	pyridoxal
2-methyl-3-o-tolyl-6-sulfamyl-7-chloro-1,2,3,4-tetrahydro-4-quinazolinone	metolazone
2-methyl-3-phytyl-1,4-naphthoquinone	phylloquinone
2-methyl-3β-hydroxy-1αh,5αh-tropane-2β-carboxylate benzoate (ester)	cocaine
2-methyl-4-(4-methyl-1-piperazinyl)-10h-thieno[2,3-b][1,5]benzodiazepine	olanzapine
2-methyl-4-phenyl-1,2,3,4-tetrahydro-isoquinolin-8-ylamine	nomifensine
2-methyl-5-nitroimidazole-1-ethanol	metronidazole
2-methyl-alpha-propylaminopropionanilide	prilocaine
2-methyldiphenhydramine	orphenadrine
2-methylmercapto-10-(2-(n-methyl-2-piperidyl)ethyl)phenothiazine	thioridazine
2-methyspiro(1,3-oxathiolane-5,3)quinuclidine	cevimeline
2-morpholinoethyl (e)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-5-phthalanyl)-4-methyl-4-hexenoate	mycophenolate mofetil
2-n,n,n-trimethylammonio acetate	glycine betaine
2-n-butoxy-n-(2-diethylaminoethyl)cinchoninamide	cinchocaine
2-n-butyl-3',5'-diiodo-4'-n-diethylaminoethoxy-3-benzoylbenzofuran	amiodarone
2-n-butyl-4-chloro-5-hydroxymethyl-1-[(2'-(1h-tetrazol-5-yl)biphenyl-4-yl)methyl]imidazole	losartan
2-n-propyl-n-valeric acid	valproic acid
2-naphthalenol, 6-(2-(ethyl((4-(2-(ethylamino)ethyl)phenyl)methyl)amino)-4-methoxyphenyl)-5,6,7,8-tetrahydro-, (6r)-	elacestrant
2-naphthyl n-methyl-n-(3-tolyl)thionocarbamate	tolnaftate
2-nicotinamidoethyl nitrate	nicorandil
2-octylhydrazine	octamoxin
2-oxo-2-[(2s,4s)-2,5,12-trihydroxy-7-methoxy-6,11-dioxo-4-({2,3,6-trideoxy-3-[(trifluoroacetyl)amino]hexopyranosyl}oxy)-1,2,3,4,6,11-hexahydrotetracen-2-yl]ethyl pentanoate	valrubicin
2-oxo-3-isobutyl-9,10-dimethoxy-1,2,3,4,6,7-hexahydro-11bh-benzo[a]quinolizine	tetrabenazine
2-oxo-3-isobutyl-9,10-dimethoxy-1,3,4,6,7,11b-hexahydro-2h-benzoquinolizine	tetrabenazine
2-oxo-3-methylbutanoic acid	alpha-ketoisovalerate
2-oxo-3-phenylpropanic acid	phenylpyruvic acid
2-oxopropanoic acid	pyruvic acid
2-oxopropanoic acid ethyl ester	ethyl pyruvate
2-oxopropionic acid ethyl ester	ethyl pyruvate
2-p-anisyl-1,3-indandione	anisindione
2-pam	pralidoxime
2-para-anisyl-1,3-indandione	anisindione
2-phenyl-1,3(2h)-indenedione	phenindione
2-phenyl-1,3-diketohydrindene	phenindione
2-phenyl-1,3-indandione	phenindione
2-phenyl-1,3-propanediol dicarbamate	felbamate
2-phenyl-2-(1-hydroxycyclopentyl)ethanoic acid β-(dimethylamino)ethyl ester	cyclopentolate
2-phenyl-3-methylmorpholine	phenmetrazine
2-phenyl-4-benzopyron	flavone
2-phenyl-4-chromone	flavone
2-phenyl-4h-1-benzopyran-4-one	flavone
2-phenyl-4h-benzopyran-4-one	flavone
2-phenyl-γ-benzopyrone	flavone
2-phenylacetic acid	phenylacetic acid
2-phenylbenzopyran-4-one	flavone
2-phenylethylamine	phenethylamine
2-piperazineacetonitrile, 4-(7-(8-chloro-1-naphthalenyl)-5,6,7,8-tetrahydro-2-(((2s)-1-methyl-2-pyrrolidinyl)methoxy)pyrido(3,4-d)pyrimidin-4-yl)-1-(2-fluoro-1-oxo-2-propen-1-yl)-, (2s)-	mrtx849
2-piperidinoethyl 3-methyl-4-oxo-2-phenyl-4h-1-benzopyran-8-carboxylate	flavoxate
2-piperidinoethyl 3-methylflavone-8-carboxylate	flavoxate
2-propenamide, n-hydroxy-3-(3-((phenylamino)sulfonyl)phenyl)-	belinostat
2-propenamide, n-hydroxy-3-(3-((phenylamino)sulfonyl)phenyl)-, (2e)-	belinostat
2-propenamide, n-hydroxy-3-(4-(((2-(2-methyl-1h-indol-3-yl)ethyl)amino)methyl)phenyl)-, (2e)-	panobinostat
2-propionyl-10-(2-(dimethylamino)propyl)phenothiazine	propiomazine
2-propyl-pentanoic acid	valproic acid
2-propylpentanoic acid	valproic acid
2-propylvaleric acid	valproic acid
2-pyrazinecarboxamide	pyrazinamide
2-pyridinethiol 1-oxide	pyrithione
2-pyrrolidinecarboxylic acid	proline
2-sec-butyl-2-methyl-1,3-propanediol dicarbamate	mebutamate
2-sec-butyl-2-methylpropane-1,3-diyl dicarbamate	mebutamate
2-sec-butyl-2-methyltrimethylene dicarbamate	mebutamate
2-sulfa-4-methylpyrimidine	sulfamerazine
2-sulfanilamido-4,6-dimethylpyrimidine	sulfamethazine
2-sulfanilamidopyridine	sulfapyridine
2-sulfanilamidopyrimidine	sulfadiazine
2-sulfanilamidothiazole	sulfathiazole
2-sulfanilylaminopyridine	sulfapyridine
2-sulfanilylaminopyrimidine	sulfadiazine
2-sulfanyl-1,3-benzothiazole	2-mercaptobenzothiazole
2-sulfapyridine	sulfapyridine
2-sulfonamidothiazole	sulfathiazole
2-sulphanyl-1,3-benzothiazole	2-mercaptobenzothiazole
2-tetralin-1-yl-4,5-dihydro-1h-imidazole	tetryzoline
2-thio-4-oxo-6-propyl-1,3-pyrimidine	propylthiouracil
2-thio-5-ethyl-5-sec-pentylbarbituric acid	thiopental
2-thio-6-propyl-1,3-pyrimidin-4-one	propylthiouracil
2-trifluoromethyl-10-(gamma-dimethylaminopropyl)phenothiazine	triflupromazine
2-trimethylammonioacetate	glycine betaine
20',20'-difluoro-3',4'-dihydrovinorelbine	vinflunine
20(s)-camptothecine	camptothecin
20-mer complementary to akt mrna	archexin
21,22-secocamptothecin-21-oic acid lactone	camptothecin
21-acetoxy-17alpha-hydroxypregna-1,4-diene-3,11,20-trione	prednisone acetate
21-chloro diflorasone	ulobetasol
21-chloro-9-fluoro-11β,17-dihydroxy-16β-methylpregna-1,4-diene-3,20-dione 17-propionate	clobetasol propionate
21-cyclopropyl-7α-[(s)-1-hydroxy-1,2,2-trimethylpropyl]-6,14-endo-ethano-6,7,8,14-tetrahydrooripavine	buprenorphine
21-o-acetylcortisol	hydrocortisone acetate
22-oxovincaleukoblastin	vincristine
22-oxovincaleukoblastine	vincristine
22:6(n-3)	doconexent
22:6-4, 7,10,13,16,19	doconexent
24-163 fibroblast growth factor 7 (human)	palifermin
25-desacetyl rifapentine	25-desacetylrifapentine
25-hcc - 25-hydroxycholecalciferol	calcifediol
25-hydroxycholecalciferol	calcifediol
25-hydroxyvitamin d3	calcifediol
25-ohcc - 25-hydroxycholecalciferol	calcifediol
26-(nonylphenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosan-1-ol	nonoxynol-9
2c-b	"4-bromo-2
2cda	cladribine
2clado	cladribine
2dg	2-deoxyglucose
2h-1-benzopyran-2-one	coumarin
2h-benzo(b)pyran-2-one	coumarin
2m-dhtp	drostanolone propionate
2mdtp	drostanolone propionate
2me2	2-methoxyestradiol
2α-methyl-4,5-dihydrotestosterone propionate	drostanolone propionate
2α-methyldihydrotestosterone	drostanolone
2β,6α-dimethyl-8alpha-(2-methyl-1-oxobutoxy)-mevinic acid lactone	lovastatin
3 alpha, 7 alpha, 12 alpha, trihydroxycholanic acid	cholic acid
3 alpha, 7 beta dihydroxy-5 beta cholanic acid	ursodeoxycholic acid
3 alpha,12 alpha, dihydroxycholanic acid	deoxycholic acid
3 alpha,7 alpha, dihydroxycholanic acid	chenodeoxycholic acid
3''-o-demethylerythromycin	erythromycin
3',3,5-triiodothyroacetic acid	tiratricol
3',5'-cyclic amp	cyclic adenosine monophosphate
3',5,7-trihydroxy-4'-methoxyflavanone	hesperetin
3',5,7-trihydroxy-4'-methoxyflavone 7-rhamnoglucoside	diosmin
3',5,7-trihydroxy-4'-methoxyflavone-7-rutinoside	diosmin
3',6'-dihydroxyfluoran	fluorescein
3'-(3-cyanopyrazolo(1,5-a)pyrimidin-7-yl)-n-ethylacetanilide	zaleplon
3'-acetyl-4'-(2-hydroxy-3-(isopropylamino)propoxy)butyranilide	acebutolol
3'-deoxy-2'-thymidinene	stavudine
3'-deoxy-3'- 18f fluorothymidine	alovudine f-18
